date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
6/2/20 19:56,realDonaldTrump,,58499,65013,286180,"Sleepy Joe has been in politics for 40 years, and did nothing. Now he pretends to have the answers. He doesn’t even know the questions. Weakness will never beat anarchists, looters or thugs, and Joe has been politically weak all of his life. LAW & ORDER!",,,,1.26791E+18,https://twitter.com/realDonaldTrump/status/1267907954537312256
6/2/20 19:51,realDonaldTrump,,8540,22225,69055,,,,,1.26791E+18,https://twitter.com/realDonaldTrump/status/1267906686825742337
6/2/20 19:38,realDonaldTrump,,27510,41683,178912,"Macy’s at 34th. Street, long the largest single department store anywhere in the world, & a point of pride in NYC, was devastated yesterday when hoodlums and thieves vandalized it, breaking almost all of its large panels of storefront glass. What a shame. Bring in National Guard!",,,,1.2679E+18,https://twitter.com/realDonaldTrump/status/1267903423954980864
6/2/20 18:27,realDonaldTrump,,28355,30538,146398,...AND THE BEST IS YET TO COME!,,,,1.26789E+18,https://twitter.com/realDonaldTrump/status/1267885679175970821
6/2/20 18:27,realDonaldTrump,,107854,61096,255044,"My Admin has done more for the Black Community than any President since Abraham Lincoln. Passed Opportunity Zones with @SenatorTimScott, guaranteed funding for HBCU’s, School Choice, passed Criminal Justice Reform, lowest Black unemployment, poverty, and crime rates in history…",,@SenatorTimScott,,1.26789E+18,https://twitter.com/realDonaldTrump/status/1267885675338219520
6/2/20 18:04,realDonaldTrump,,8849,12558,55248,"Decorated combat Vet @MarthaMcSally has a great new book, Dare to Fly, which tells her story as the first American woman to fly a fighter jet in combat. She’s tough, tested, and true. A real fighter for Arizona. Get her book today at http://www.daretofly.us!",,@MarthaMcSally,,1.26788E+18,https://twitter.com/realDonaldTrump/status/1267879823717945344
6/2/20 17:39,realDonaldTrump,DineshDSouza,10918,17097,63583,Great new book out today by @DineshDSouza — get your copy today!,,@DineshDSouza,,1.26787E+18,https://twitter.com/realDonaldTrump/status/1267873393275219972
6/2/20 16:12,realDonaldTrump,,27829,39574,185699,New York City put on an 11:00 P.M. CURFEW last night. No wonder they ripped the place apart. Should be 7:00 P.M. CALL UP THE NATIONAL GUARD. #SAVENYC,,,#SAVENYC,1.26785E+18,https://twitter.com/realDonaldTrump/status/1267851534454476800
6/2/20 15:18,realDonaldTrump,,74219,81746,461598,SILENT MAJORITY!,,,,1.26784E+18,https://twitter.com/realDonaldTrump/status/1267838101340196866
6/2/20 15:10,realDonaldTrump,,32897,61160,259785,"NYC, CALL UP THE NATIONAL GUARD. The lowlifes and losers are ripping you apart. Act fast! Don’t make the same horrible and deadly mistake you made with the Nursing Homes!!!",,,,1.26784E+18,https://twitter.com/realDonaldTrump/status/1267835873405665282
6/2/20 14:41,realDonaldTrump,,24194,40354,202484,"Republicans, get out and vote today for those great candidates that will lead to big victories on November 3rd. MAKE AMERICA GREAT AGAIN!",,,,1.26783E+18,https://twitter.com/realDonaldTrump/status/1267828812244381698
6/2/20 14:32,realDonaldTrump,,21362,27333,169278,Vaccines are coming along really well. Likewise therapeutics. Moving faster than anticipated. Good news ahead (in many ways)!,,,,1.26783E+18,https://twitter.com/realDonaldTrump/status/1267826457796984832
6/2/20 13:33,realDonaldTrump,,47637,51180,204433,"Yesterday was a bad day for the Cuomo Brothers. New York was lost to the looters, thugs, Radical Left, and all others forms of Lowlife & Scum. The Governor refuses to accept my offer of a dominating National Guard. NYC was ripped to pieces. Likewise, Fredo’s ratings are down 50%!",,,,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267811637811187712
6/2/20 13:28,realDonaldTrump,,4968,12347,46413,"Chris Jacobs (@JacobsNY27) will be a tremendous Congressman who will always fight for New York. He is Strong on the Border, our Military and Vets, and the Second Amendment. Chris has my Complete and Total Endorsement! Vote for Chris on June 23! #NY27",,@JacobsNY27,#NY27,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267810311328980998
6/2/20 13:26,realDonaldTrump,,3202,10111,38562,"Congressman Dusty Johnson (@DustyJohnson) is a phenomenal advocate for the people of South Dakota! He helped us deliver USMCA for our Farmers, and he is strong on the Border and our Second Amendment. Dusty has my Complete and Total Endorsement! #SDAL",,@DustyJohnson,#SDAL,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809888383705088
6/2/20 13:26,realDonaldTrump,,2394,9330,36293,"Senator Mike Rounds (@RoundsforSenate) continues to deliver for South Dakota! Mike is working hard for our incredible Farmers and he is strong on Trade, Military, our Vets, and the Second Amendment. Mike has my Complete and Total Endorsement! #SDSen",,@RoundsforSenate,#SDSen,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809766627315712
6/2/20 13:26,realDonaldTrump,,2277,9161,35319,"Congressman Mike Simpson (@MikeSimpson4ID) is a tremendous champion for Idaho! Mike is working hard for our incredible Farmers, and he strongly supports our Military, Vets and the Second Amendment. Mike has my Complete and Total Endorsement! #ID02",,@MikeSimpson4ID,#ID02,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809721458753537
6/2/20 13:25,realDonaldTrump,,2920,11573,49378,"Congressman Russ Fulcher (@RussFulcher) is an incredible Representative for the people of Idaho! He fully supports the Border Wall, Life, our Vets and the Second Amendment. Russ has my Complete and Total Endorsement! #ID01",,@RussFulcher,#ID01,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809685685460997
6/2/20 13:25,realDonaldTrump,,2602,9997,39054,"Congressman Greg Pence (@GregPenceIN) is doing a phenomenal job for Indiana. His brother, our great Vice President Mike Pence, and I need Greg to help us keep our Country SAFE and fight for our #MAGA agenda. Greg has my Complete &amp; Total Endorsement! #IN06",,@GregPenceIN,#MAGA #IN06,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809644887658498
6/2/20 13:25,realDonaldTrump,,1939,9219,35085,"Congressman Jim Banks (@jim_banks) is a fighter for Indiana! A highly respected Navy Officer, Jim works hard for our Vets and Small Businesses. Strongly supports the Second Amendment and our Border Wall! Jim has my Complete and Total Endorsement! #IN03",,@Jim_Banks,#IN03,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809602458042371
6/2/20 13:25,realDonaldTrump,,3538,13971,62206,"Congresswoman Jackie Walorski (@jackiewalorski) is doing an incredible job for Indiana. She fights for Small Businesses, the Economy, and our incredible Military and Vets! Jackie has my Complete and Total Endorsement! #IN02",,@jackiewalorski,#IN02,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809452020948999
6/2/20 13:24,realDonaldTrump,,2020,8741,33442,"Congressman Andy Harris (@Harris4Congress) is a tremendous advocate for Maryland! A highly respected physician, Andy fights for the Second Amendment, Border Security and our incredible Farmers. Andy has my Complete and Total Endorsement! #MD01",,@Harris4Congress,#MD01,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267809400267431939
6/2/20 13:19,realDonaldTrump,,67096,41918,245165,"D.C. had no problems last night. Many arrests. Great job done by all. Overwhelming force. Domination. Likewise, Minneapolis was great (thank you President Trump!).",,,,1.26781E+18,https://twitter.com/realDonaldTrump/status/1267808120136511489
6/2/20 4:01,realDonaldTrump,marklevinshow,8153,18286,109086,Thank you Mark!,,,,1.26767E+18,https://twitter.com/realDonaldTrump/status/1267667526382747657
6/2/20 3:57,realDonaldTrump,MattWolking,10468,19019,87967,Fake News. Couldn’t hear them during speech!,,,,1.26767E+18,https://twitter.com/realDonaldTrump/status/1267666558178004992
6/2/20 3:16,realDonaldTrump,DaveofCO,7262,12714,54123,Can’t let this happen!,,,,1.26766E+18,https://twitter.com/realDonaldTrump/status/1267656369475399686
6/2/20 3:08,realDonaldTrump,GregAbbott_TX,5141,16043,92452,Great!,,,,1.26765E+18,https://twitter.com/realDonaldTrump/status/1267654339209953285
6/2/20 1:49,realDonaldTrump,TomCottonAR,12890,24844,120225,YES!,,,,1.26763E+18,https://twitter.com/realDonaldTrump/status/1267634481877454849
6/2/20 0:09,realDonaldTrump,,125262,88952,349579,My fellow Americans - My first and highest duty as President is to defend our great Country and the American People. I swore an oath to uphold the laws of our Nation -- and that is exactly what I will do…,,,,1.26761E+18,https://twitter.com/realDonaldTrump/status/1267609190140436481
6/1/20 22:15,realDonaldTrump,,49333,32564,223582,I will be delivering brief remarks from the Rose Garden at 6:30 P.M. Eastern to update on the Federal Response.,,,,1.26758E+18,https://twitter.com/realDonaldTrump/status/1267580557141184513
6/1/20 18:24,realDonaldTrump,TomCottonAR,37066,39720,167342,100% Correct. Thank you Tom!,,,,1.26752E+18,https://twitter.com/realDonaldTrump/status/1267522468400562183
6/1/20 17:57,realDonaldTrump,,56970,102543,339373,"Anarchists, we see you!",,,,1.26752E+18,https://twitter.com/realDonaldTrump/status/1267515702652678144
6/1/20 13:28,realDonaldTrump,ByronYork,49555,22734,100632,"“Trump” is leading in all swing states. Heavily biased Democrat Poll, just like 2016. Biggest “enthusiasm” lead ever!",,,,1.26745E+18,https://twitter.com/realDonaldTrump/status/1267448029738606593
6/1/20 13:20,realDonaldTrump,,56535,48565,211319,"Sleepy Joe Biden’s people are so Radical Left that they are working to get the Anarchists out of jail, and probably more. Joe doesn’t know anything about it, he is clueless, but they will be the real power, not Joe. They will be calling the shots! Big tax increases for all, Plus!",,,,1.26745E+18,https://twitter.com/realDonaldTrump/status/1267445910826627078
6/1/20 12:45,realDonaldTrump,,114275,65921,415685,NOVEMBER 3RD.,,,,1.26744E+18,https://twitter.com/realDonaldTrump/status/1267437132240441344
6/1/20 12:27,realDonaldTrump,,24951,42333,151373,“These were the people that trashed Seattle years ago. Who’s paying for these people. I was appalled that 13 of Joe Biden’s staff were donating money to bail people out in Minneapolis. They should have stayed in jail until this is over (and beyond).” @newtgingrich @foxandfriends,,@newtgingrich @foxandfriends,,1.26743E+18,https://twitter.com/realDonaldTrump/status/1267432507005448192
6/1/20 12:20,realDonaldTrump,,53774,44101,179027,“I don’t see any indication that there were any white supremest groups mixing in. This is an ANTIFA Organization. It seems that the first time we saw it in a major way was Occupy Wall Street. It’s the same mindset.” @kilmeade @foxandfriends TRUE!,,@kilmeade @foxandfriends,,1.26743E+18,https://twitter.com/realDonaldTrump/status/1267430825659899907
6/1/20 0:09,realDonaldTrump,,140796,64514,430903,FAKE NEWS!,,,,1.26725E+18,https://twitter.com/realDonaldTrump/status/1267246821597941764
5/31/20 22:52,realDonaldTrump,,155439,79593,439957,LAW & ORDER!,,,,1.26723E+18,https://twitter.com/realDonaldTrump/status/1267227396341669889
5/31/20 22:08,realDonaldTrump,realDonaldTrump,17608,28722,122961,Our National Guard stopped them cold last night. Should have been called up sooner!,,,,1.26722E+18,https://twitter.com/realDonaldTrump/status/1267216497686056960
5/31/20 20:15,realDonaldTrump,,72813,59977,285928,Get tough Democrat Mayors and Governors. These people are ANARCHISTS. Call in our National Guard NOW. The World is watching and laughing at you and Sleepy Joe. Is this what America wants? NO!!!,,,,1.26719E+18,https://twitter.com/realDonaldTrump/status/1267187902192193538
5/31/20 20:04,realDonaldTrump,,46112,44444,209608,"Law & Order in Philadelphia, NOW! They are looting stores. Call in our great National Guard like they FINALLY did (thank you President Trump) last night in Minneapolis. Is this what voters want with Sleepy Joe? All Dems!",,,,1.26719E+18,https://twitter.com/realDonaldTrump/status/1267185107980496896
5/31/20 16:36,realDonaldTrump,,101667,74676,305213,"The Lamestream Media is doing everything within their power to foment hatred and anarchy. As long as everybody understands what they are doing, that they are FAKE NEWS and truly bad people with a sick agenda, we can easily work through them to GREATNESS!",,,,1.26713E+18,https://twitter.com/realDonaldTrump/status/1267132763116838913
5/31/20 16:23,realDonaldTrump,,173439,226115,833141,The United States of America will be designating ANTIFA as a Terrorist Organization.,,,,1.26713E+18,https://twitter.com/realDonaldTrump/status/1267129644228247552
5/31/20 16:12,realDonaldTrump,,22748,40320,179740,"Other Democrat run Cities and States should look at the total shutdown of Radical Left Anarchists in Minneapolis last night. The National Guard did a great job, and should be used in other States before it is too late!",,,,1.26713E+18,https://twitter.com/realDonaldTrump/status/1267126801186394118
5/31/20 16:03,realDonaldTrump,,25439,49684,233607,"Congratulations to our National Guard for the great job they did immediately upon arriving in Minneapolis, Minnesota, last night. The ANTIFA led anarchists, among others, were shut down quickly. Should have been done by Mayor on first night and there would have been no trouble!",,,,1.26712E+18,https://twitter.com/realDonaldTrump/status/1267124501361369091
5/31/20 2:12,realDonaldTrump,,23532,33821,203453,"Let New York’s Finest be New York’s Finest. There is nobody better, but they must be allowed to do their job!",,,,1.26692E+18,https://twitter.com/realDonaldTrump/status/1266915358914621440
5/31/20 2:08,realDonaldTrump,,78455,62349,293879,The National Guard has been released in Minneapolis to do the job that the Democrat Mayor couldn’t do. Should have been used 2 days ago & there would not have been damage & Police Headquarters would not have been taken over & ruined. Great job by the National Guard. No games!,,,,1.26691E+18,https://twitter.com/realDonaldTrump/status/1266914470066036736
5/31/20 0:54,realDonaldTrump,,11394,27921,87441,,,,,1.2669E+18,https://twitter.com/realDonaldTrump/status/1266895821083234304
5/31/20 0:20,realDonaldTrump,,11861,20711,59158,MN Gov. Walz: We Estimate 80% of the Rioters Are from out of State https://www.breitbart.com/clips/2020/05/30/mn-gov-walz-we-estimate-80-of-the-rioters-are-from-out-of-state/ via @BreitbartNews,,@BreitbartNews,,1.26689E+18,https://twitter.com/realDonaldTrump/status/1266887324505382912
5/30/20 18:37,realDonaldTrump,,12573,19229,143401,"Hopefully a great, successful and safe ROCKET LAUNCH. Lifting off soon!?!? @FoxNews @OANN",,@FoxNews @OANN,,1.2668E+18,https://twitter.com/realDonaldTrump/status/1266800827621990400
